Elmntkey,Study_Area,Sub_Area,Date Time,Side,Unitdesc,Peak Hour_SDOT,Parking_Spaces,Total_Vehicle_Count,Dp_Count,Rpz_Count,TG_Car2Go,BMW_DN,Lime,Idling,Field Notes,Construction,Event Closure,Subarea Label,Study Year,Peak Hour? (Yes or No),RPZ Blocks,CSM,Time Stamp
53550,South Lake Union,North,9/27/2017 19:00,E,8TH AVE N BETWEEN ALOHA ST AND WESTLAKE S AVE N,,16,13,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 07:05:00 PM
54073,South Lake Union,North,9/27/2017 19:00,N,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,,10,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 07:05:00 PM
54074,South Lake Union,North,9/27/2017 19:00,S,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,,9,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 07:05:00 PM
76722,South Lake Union,North,9/27/2017 19:00,S,ALOHA ST BETWEEN YALE AVE N AND EASTLAKE AVE E,,7,4,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 07:04:00 PM
76721,South Lake Union,North,9/27/2017 19:00,N,ALOHA ST BETWEEN YALE AVE N AND EASTLAKE AVE E,,12,6,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 07:04:00 PM
10161,South Lake Union,North,9/27/2017 19:00,W,EASTLAKE AVE E BETWEEN LAKEVIEW BLVD E AND ALOHA ST,,12,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 07:03:00 PM
10165,South Lake Union,North,9/27/2017 19:00,W,EASTLAKE AVE E BETWEEN ALOHA ST AND WARD ST,3-7PM,10,0,,,,,,,Added Peak Hour - Metro Buses only,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 07:03:00 PM
120102,South Lake Union,North,9/27/2017 19:00,W,EASTLAKE AVE E BETWEEN WARD ST AND PROSPECT ST,3-7PM,10,0,,,,,,,Added Peak Hour - Metro Buses only,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 07:03:00 PM
120105,South Lake Union,North,9/27/2017 19:00,NW,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL,3-7PM,25,2,,,,,,,Added Peak Hour - Metro Buses only,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 07:02:00 PM
55453,South Lake Union,North,9/27/2017 19:00,NW,EASTLAKE AVE E BETWEEN E NELSON PL AND FAIRVIEW AVE N,,20,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 07:00:00 PM
55454,South Lake Union,North,9/27/2017 19:00,SE,EASTLAKE AVE E BETWEEN E NELSON PL AND FAIRVIEW AVE N,,8,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 07:00:00 PM
14601,South Lake Union,North,9/27/2017 19:00,NE,E NELSON PL BETWEEN EASTLAKE AVE E AND DEAD END,,3,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 07:00:00 PM
12682,South Lake Union,North,9/27/2017 18:00,S,ROY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,14,1,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:53:00 PM
57201,South Lake Union,North,9/27/2017 18:00,W,MINOR AVE N BETWEEN ROY ST AND VALLEY ST,,12,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:51:00 PM
81246,South Lake Union,North,9/27/2017 18:00,S,VALLEY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,15,5,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:51:00 PM
58574,South Lake Union,North,9/27/2017 18:00,S,VALLEY ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,11,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:48:00 PM
81242,South Lake Union,North,9/27/2017 18:00,S,VALLEY ST BETWEEN TERRY AVE N AND LAKE UNION PARK ACCESS RD,,5,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:47:00 PM
57993,South Lake Union,North,9/27/2017 18:00,N,ROY ST BETWEEN 8TH AVE N AND 9TH AVE N,,0,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:41:00 PM
53545,South Lake Union,North,9/27/2017 18:00,W,8TH AVE N BETWEEN ROY ST AND VALLEY ST,,19,7,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:40:00 PM
53546,South Lake Union,North,9/27/2017 18:00,E,8TH AVE N BETWEEN ROY ST AND VALLEY ST,,9,4,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:40:00 PM
35886,South Lake Union,North,9/27/2017 18:00,S,VALLEY ST BETWEEN BROAD ST AND TERRY AVE N,,8,3,,,,,,,updated supply to 8 from 6,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:40:00 PM
35881,South Lake Union,North,9/27/2017 18:00,N,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,,15,10,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:40:00 PM
35882,South Lake Union,North,9/27/2017 18:00,S,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,,0,0,,,,,,,Temp no parking signs on east end,Yes,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:39:00 PM
120805,South Lake Union,North,9/27/2017 18:00,N,ROY ST BETWEEN BROAD W ST AND 8TH AVE N,,0,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:38:00 PM
13262,South Lake Union,North,9/27/2017 18:00,S,VALLEY ST BETWEEN AURORA AVE N AND DEXTER AVE N,,4,5,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 06:37:00 PM
13261,South Lake Union,North,9/27/2017 18:00,N,VALLEY ST BETWEEN AURORA AVE N AND DEXTER AVE N,,7,5,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 06:34:00 PM
8405,South Lake Union,North,9/27/2017 18:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,7,6,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:34:00 PM
8406,South Lake Union,North,9/27/2017 18:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,10,7,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:33:00 PM
8626,South Lake Union,North,9/27/2017 18:00,E,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,9,6,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:33:00 PM
120107,South Lake Union,North,9/27/2017 18:00,SE,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL,,13,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:32:00 PM
57990,South Lake Union,North,9/27/2017 18:00,S,ROY ST BETWEEN AURORA AVE N AND DEXTER AVE N,,5,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 06:30:00 PM
81497,South Lake Union,North,9/27/2017 18:00,SW,WESTLAKE AVE N BETWEEN VALLEY ST AND 9TH AVE N,,0,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:30:00 PM
77982,South Lake Union,North,9/27/2017 18:00,E,DEXTER AVE N BETWEEN VALLEY ST AND ALOHA ST,,2,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:30:00 PM
94612,South Lake Union,North,9/27/2017 18:00,SE,FAIRVIEW NR AVE N BETWEEN YALE AVE N AND DEAD END,,23,11,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:29:00 PM
8625,South Lake Union,North,9/27/2017 18:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,0,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:29:00 PM
94611,South Lake Union,North,9/27/2017 18:00,SE,FAIRVIEW NR AVE N BETWEEN WARD ST AND YALE AVE N,,27,17,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:28:00 PM
53549,South Lake Union,North,9/27/2017 18:00,W,8TH AVE N BETWEEN ALOHA ST AND WESTLAKE S AVE N,,25,23,,,,,,,Updated Supply to 25 from 28,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:27:00 PM
94677,South Lake Union,North,9/27/2017 18:00,SE,FAIRVIEW NR AVE N BETWEEN ALOHA ST AND WARD ST,,15,14,1,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:26:00 PM
94602,South Lake Union,North,9/27/2017 18:00,SE,FAIRVIEW NR AVE N BETWEEN FAIRVIEW PL N AND ALOHA ST,,28,25,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:25:00 PM
76717,South Lake Union,North,9/27/2017 18:00,N,ALOHA ST BETWEEN DEXTER AVE N AND 8TH AVE N,,2,3,,,1,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:25:00 PM
76714,South Lake Union,North,9/27/2017 18:00,S,ALOHA ST BETWEEN AURORA AVE N AND DEXTER AVE N,,8,4,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 06:22:00 PM
76713,South Lake Union,North,9/27/2017 18:00,N,ALOHA ST BETWEEN AURORA AVE N AND DEXTER AVE N,,4,1,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 06:22:00 PM
77985,South Lake Union,North,9/27/2017 18:00,W,DEXTER AVE N BETWEEN WARD ST AND PROSPECT ST,,4,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 06:21:00 PM
134961,South Lake Union,North,9/27/2017 18:00,W,DEXTER AVE N BETWEEN ALOHA ST AND WARD ST,,6,3,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,,ERROR: #N/A,09/27/2017 06:21:00 PM
81249,South Lake Union,North,9/27/2017 18:00,N,VALLEY ST BETWEEN YALE AVE N AND DEAD END,,4,2,2,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:19:00 PM
81250,South Lake Union,North,9/27/2017 18:00,S,VALLEY ST BETWEEN YALE AVE N AND DEAD END,,4,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:19:00 PM
77989,South Lake Union,North,9/27/2017 18:00,W,DEXTER AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST,,0,0,,,,,,,temp no parking signs on a 2 spaces/ motorcycle,Yes,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 06:18:00 PM
35890,South Lake Union,North,9/27/2017 18:00,S,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,,16,3,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:18:00 PM
35889,South Lake Union,North,9/27/2017 18:00,N,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,,11,1,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:17:00 PM
57202,South Lake Union,North,9/27/2017 18:00,E,MINOR AVE N BETWEEN ROY ST AND VALLEY ST,,9,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:17:00 PM
34518,South Lake Union,North,9/27/2017 18:00,E,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,,10,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:17:00 PM
77993,South Lake Union,Unpaid,9/27/2017 18:00,W,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,0,0,,,,,,,,Yes,No,South Lake Union (Unpaid Subarea),2017,No,0,N,09/27/2017 06:15:00 PM
32913,South Lake Union,Unpaid,9/27/2017 18:00,W,DEXTER AVE N BETWEEN LEE ST AND GALER ST,,0,0,,,,,,,not paid parking,No,No,South Lake Union (Unpaid Subarea),2017,No,0,N,09/27/2017 06:15:00 PM
59045,South Lake Union,North,9/27/2017 18:00,W,YALE AVE N BETWEEN VALLEY ST AND ALOHA ST,,8,3,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:15:00 PM
59046,South Lake Union,North,9/27/2017 18:00,E,YALE AVE N BETWEEN VALLEY ST AND ALOHA ST,,6,1,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:15:00 PM
54074,South Lake Union,North,9/27/2017 18:00,S,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,,9,1,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:14:00 PM
54073,South Lake Union,North,9/27/2017 18:00,N,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,,10,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:14:00 PM
76722,South Lake Union,North,9/27/2017 18:00,S,ALOHA ST BETWEEN YALE AVE N AND EASTLAKE AVE E,,7,2,1,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:14:00 PM
32914,South Lake Union,North,9/27/2017 18:00,E,DEXTER AVE N BETWEEN LEE ST AND GALER ST,,11,5,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 06:14:00 PM
76721,South Lake Union,North,9/27/2017 18:00,N,ALOHA ST BETWEEN YALE AVE N AND EASTLAKE AVE E,,12,6,1,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:13:00 PM
10161,South Lake Union,North,9/27/2017 18:00,W,EASTLAKE AVE E BETWEEN LAKEVIEW BLVD E AND ALOHA ST,,12,3,1,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:12:00 PM
77994,South Lake Union,North,9/27/2017 18:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,1,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 06:11:00 PM
134965,South Lake Union,North,9/27/2017 18:00,E,DEXTER AVE N BETWEEN PROSPECT ST AND HIGHLAND DR,,8,4,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,,ERROR: #N/A,09/27/2017 06:11:00 PM
77990,South Lake Union,North,9/27/2017 18:00,E,DEXTER AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST,,8,4,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 06:11:00 PM
77986,South Lake Union,North,9/27/2017 18:00,E,DEXTER AVE N BETWEEN WARD ST AND PROSPECT ST,,11,7,,,,,,,mc,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 06:09:00 PM
10165,South Lake Union,North,9/27/2017 18:00,W,EASTLAKE AVE E BETWEEN ALOHA ST AND WARD ST,3-7PM,0,0,,,,,,,Added Peak Hour - Metro Buses only,No,No,South Lake Union (North Subarea),2017,Yes,0,Y,09/27/2017 06:09:00 PM
120102,South Lake Union,North,9/27/2017 18:00,W,EASTLAKE AVE E BETWEEN WARD ST AND PROSPECT ST,3-7PM,0,0,,,,,,,Added Peak Hour - Metro Buses only,No,No,South Lake Union (North Subarea),2017,Yes,0,Y,09/27/2017 06:09:00 PM
120105,South Lake Union,North,9/27/2017 18:00,NW,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL,3-7PM,0,3,,,,,,,Added Peak Hour - Metro Buses only,No,No,South Lake Union (North Subarea),2017,Yes,0,Y,09/27/2017 06:08:00 PM
76718,South Lake Union,North,9/27/2017 18:00,S,ALOHA ST BETWEEN DEXTER AVE N AND 8TH AVE N,,8,9,,,,1,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:06:00 PM
55453,South Lake Union,North,9/27/2017 18:00,NW,EASTLAKE AVE E BETWEEN E NELSON PL AND FAIRVIEW AVE N,,20,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:05:00 PM
55454,South Lake Union,North,9/27/2017 18:00,SE,EASTLAKE AVE E BETWEEN E NELSON PL AND FAIRVIEW AVE N,,8,1,1,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:04:00 PM
14601,South Lake Union,North,9/27/2017 18:00,NE,E NELSON PL BETWEEN EASTLAKE AVE E AND DEAD END,,3,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 06:04:00 PM
31594,South Lake Union,North,9/27/2017 18:00,S,ALOHA ST BETWEEN 8TH AVE N AND 9TH AVE N,,0,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:04:00 PM
31593,South Lake Union,North,9/27/2017 18:00,N,ALOHA ST BETWEEN 8TH AVE N AND 9TH AVE N,,15,10,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:04:00 PM
53550,South Lake Union,North,9/27/2017 18:00,E,8TH AVE N BETWEEN ALOHA ST AND WESTLAKE S AVE N,,16,15,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 06:02:00 PM
120107,South Lake Union,North,9/27/2017 17:00,SE,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL,,13,3,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:32:00 PM
53549,South Lake Union,North,9/27/2017 17:00,W,8TH AVE N BETWEEN ALOHA ST AND WESTLAKE S AVE N,,25,11,,,,,,,Updated Supply to 25 from 28,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:31:00 PM
94612,South Lake Union,North,9/27/2017 17:00,SE,FAIRVIEW NR AVE N BETWEEN YALE AVE N AND DEAD END,,23,7,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:28:00 PM
77982,South Lake Union,North,9/27/2017 17:00,E,DEXTER AVE N BETWEEN VALLEY ST AND ALOHA ST,,2,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:28:00 PM
94611,South Lake Union,North,9/27/2017 17:00,SE,FAIRVIEW NR AVE N BETWEEN WARD ST AND YALE AVE N,,27,9,1,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:27:00 PM
76717,South Lake Union,North,9/27/2017 17:00,N,ALOHA ST BETWEEN DEXTER AVE N AND 8TH AVE N,,2,1,,,,,,,shuttle,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:27:00 PM
35882,South Lake Union,North,9/27/2017 17:00,S,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,,0,1,,,,,,,Temp no parking signs on east end,Yes,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:27:00 PM
76714,South Lake Union,North,9/27/2017 17:00,S,ALOHA ST BETWEEN AURORA AVE N AND DEXTER AVE N,,8,4,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 05:27:00 PM
35881,South Lake Union,North,9/27/2017 17:00,N,VALLEY ST BETWEEN DEXTER AVE N AND 8TH AVE N,,15,13,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:27:00 PM
76713,South Lake Union,North,9/27/2017 17:00,N,ALOHA ST BETWEEN AURORA AVE N AND DEXTER AVE N,,4,3,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 05:26:00 PM
134961,South Lake Union,North,9/27/2017 17:00,W,DEXTER AVE N BETWEEN ALOHA ST AND WARD ST,,6,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,,ERROR: #N/A,09/27/2017 05:26:00 PM
94677,South Lake Union,North,9/27/2017 17:00,SE,FAIRVIEW NR AVE N BETWEEN ALOHA ST AND WARD ST,,15,12,1,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:26:00 PM
8405,South Lake Union,North,9/27/2017 17:00,W,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,7,5,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:26:00 PM
77985,South Lake Union,North,9/27/2017 17:00,W,DEXTER AVE N BETWEEN WARD ST AND PROSPECT ST,,4,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 05:25:00 PM
8406,South Lake Union,North,9/27/2017 17:00,E,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,,10,7,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:25:00 PM
94602,South Lake Union,North,9/27/2017 17:00,SE,FAIRVIEW NR AVE N BETWEEN FAIRVIEW PL N AND ALOHA ST,,28,24,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:24:00 PM
8625,South Lake Union,North,9/27/2017 17:00,W,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,0,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:23:00 PM
8626,South Lake Union,North,9/27/2017 17:00,E,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,,9,6,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:23:00 PM
77989,South Lake Union,North,9/27/2017 17:00,W,DEXTER AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST,,0,2,,,,,,,temp no parking signs on a 2 spaces,Yes,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 05:21:00 PM
81497,South Lake Union,North,9/27/2017 17:00,SW,WESTLAKE AVE N BETWEEN VALLEY ST AND 9TH AVE N,,0,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:20:00 PM
54074,South Lake Union,North,9/27/2017 17:00,S,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,,9,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:20:00 PM
57202,South Lake Union,North,9/27/2017 17:00,E,MINOR AVE N BETWEEN ROY ST AND VALLEY ST,,9,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:19:00 PM
59045,South Lake Union,North,9/27/2017 17:00,W,YALE AVE N BETWEEN VALLEY ST AND ALOHA ST,,8,5,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:19:00 PM
77993,South Lake Union,Unpaid,9/27/2017 17:00,W,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,0,0,,,,,,,,Yes,No,South Lake Union (Unpaid Subarea),2017,No,0,N,09/27/2017 05:19:00 PM
59046,South Lake Union,North,9/27/2017 17:00,E,YALE AVE N BETWEEN VALLEY ST AND ALOHA ST,,6,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:19:00 PM
32913,South Lake Union,Unpaid,9/27/2017 17:00,W,DEXTER AVE N BETWEEN LEE ST AND GALER ST,,0,0,,,,,,,not paid parking,No,No,South Lake Union (Unpaid Subarea),2017,No,0,N,09/27/2017 05:19:00 PM
35889,South Lake Union,North,9/27/2017 17:00,N,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,,11,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:18:00 PM
81249,South Lake Union,North,9/27/2017 17:00,N,VALLEY ST BETWEEN YALE AVE N AND DEAD END,,4,2,1,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:18:00 PM
81250,South Lake Union,North,9/27/2017 17:00,S,VALLEY ST BETWEEN YALE AVE N AND DEAD END,,4,1,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:18:00 PM
35890,South Lake Union,North,9/27/2017 17:00,S,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,,16,7,1,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:18:00 PM
32914,South Lake Union,North,9/27/2017 17:00,E,DEXTER AVE N BETWEEN LEE ST AND GALER ST,,11,5,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 05:17:00 PM
34518,South Lake Union,North,9/27/2017 17:00,E,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,,10,4,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:15:00 PM
77994,South Lake Union,North,9/27/2017 17:00,E,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,,8,2,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 05:15:00 PM
54073,South Lake Union,North,9/27/2017 17:00,N,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,,10,4,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:14:00 PM
12682,South Lake Union,North,9/27/2017 17:00,S,ROY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,14,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:14:00 PM
77990,South Lake Union,North,9/27/2017 17:00,E,DEXTER AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST,,8,4,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 05:14:00 PM
57201,South Lake Union,North,9/27/2017 17:00,W,MINOR AVE N BETWEEN ROY ST AND VALLEY ST,,12,4,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:13:00 PM
76722,South Lake Union,North,9/27/2017 17:00,S,ALOHA ST BETWEEN YALE AVE N AND EASTLAKE AVE E,,7,5,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:13:00 PM
76721,South Lake Union,North,9/27/2017 17:00,N,ALOHA ST BETWEEN YALE AVE N AND EASTLAKE AVE E,,12,8,2,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:13:00 PM
134965,South Lake Union,North,9/27/2017 17:00,E,DEXTER AVE N BETWEEN PROSPECT ST AND HIGHLAND DR,,8,5,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,,ERROR: #N/A,09/27/2017 05:13:00 PM
81246,South Lake Union,North,9/27/2017 17:00,S,VALLEY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,,15,4,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:13:00 PM
77986,South Lake Union,North,9/27/2017 17:00,E,DEXTER AVE N BETWEEN WARD ST AND PROSPECT ST,,11,6,,,,,,,mcs,No,No,South Lake Union (North Subarea),2017,No,0,N,09/27/2017 05:12:00 PM
10161,South Lake Union,North,9/27/2017 17:00,W,EASTLAKE AVE E BETWEEN LAKEVIEW BLVD E AND ALOHA ST,,12,4,2,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:12:00 PM
58574,South Lake Union,North,9/27/2017 17:00,S,VALLEY ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,,11,0,,,,,,,,No,No,South Lake Union (North Subarea),2017,No,0,Y,09/27/2017 05:11:00 PM
